Survive,Survive_bar,chi,dynamics,epsilon,lam_min,lam_min_cor,mean_N,mean_N_bar,mean_R,mean_R_bar,mu,nu,nu_threshold,opti_f,opti_f_bar,phi_N,phi_N_bar,phi_R,phi_R_bar,power,power_bar,q_N,q_N_bar,q_R,q_R_bar,size,var_N,var_R
29.63975,3.2662241101155325,0.00014030443414956984,quadratic,174.7528400007683,333.52002517358716,0.4132882865234269,0.001257446964500009,2.7369531044937294e-05,0.00010444923609535856,2.3942329808602963e-06,0,-0.00010492442768070022,-0.00010492442768070022,101.0321071823653,2.027991881666671,0.29639750000000004,0.03266224110115532,0.29595499999999997,0.03261231324208695,0.11344478929325072,0.0028681811712281285,8.787545840812596e-06,1.5465751566446878e-06,6.036955394869212e-08,8.299664270788554e-09,100,7.20637297228231e-06,4.945991102778816e-08
29.63525,3.2676378987733634,0.00013635749966248143,quadratic,231.0129700083158,571.7573699180047,0.5393804553021666,0.0009512479014297797,2.070461565661841e-05,7.901391689752753e-05,1.811286559867263e-06,0,-6.033922755186646e-05,-6.033922755186646e-05,101.03265969886617,2.027997435283863,0.29635249999999996,0.03267637898773363,0.29570875,0.03262357542387866,0.08582034349132596,0.0021697638477499457,5.028983115614205e-06,8.851985980371484e-07,3.454823542928783e-08,4.751308798579834e-09,100,4.124110545639645e-06,2.8305036365798447e-08
29.634875,3.267576890353921,0.00014285714285714284,quadratic,305.38555088334124,970.5099443061702,0.6932760601108302,0.0007196051434191706,1.566492427455413e-05,5.9772344176492254e-05,1.370150316085366e-06,0,-3.5735664889783485e-05,-3.5735664889783485e-05,101.03307768418863,2.0280016363016857,0.29634875,0.03267576890353921,0.2954375,0.032585788217411586,0.06492195367332394,0.0016413972876620118,2.8779168479339646e-06,5.067065393548863e-07,1.9770793647439145e-08,2.7190775367370693e-09,100,2.3600852854986394e-06,1.61980605190861e-08
29.630625,3.2666017677970784,0.00016379310344827585,quadratic,403.70172585965497,1631.9657665853583,0.8856438660335263,0.0005443667021051496,1.1851429726454649e-05,4.521605680515795e-05,1.0366232692830136e-06,0,-2.100895970901264e-05,-2.100895970901264e-05,101.03339389103576,2.0280048149041336,0.29630625,0.03266601767797078,0.29506875000000005,0.03257829451394747,0.04911222575455752,0.001241685501974654,1.6469173166504912e-06,2.8994985418797755e-07,1.131384364098725e-08,1.5558513931510434e-09,100,1.3505822102896544e-06,9.26935184797998e-09
29.629875,3.269385643263119,0.00016467065868263476,quadratic,533.6699231206302,2739.6102691445185,1.1258350225148328,0.0004118005598513687,8.965329292181699e-06,3.420431832125606e-05,7.841354996999859e-07,0,-1.4752585236821231e-05,-1.4752585236821231e-05,101.0336330995849,2.0280072185898064,0.29629875000000006,0.032693856432631195,0.29463125,0.03256822106651666,0.037152252991492045,0.0009393059248432102,9.42445574337976e-07,1.65905919749796e-07,6.474581294207907e-09,8.902931149236992e-10,100,7.728658732440753e-07,5.304645902386093e-09
29.623875,3.269197911472323,0.00022864401397268975,quadratic,705.480231071866,4553.2645950138185,1.4237715943810327,0.00031151636192010084,6.7825664805281035e-06,2.5874053437023114e-05,5.931239019095802e-07,0,-7.41144172210054e-06,-7.41144172210054e-06,101.03381406013752,2.0280090373675645,0.29623875,0.032691979114723234,0.29402625,0.03251809974364277,0.028104685588310453,0.0007105604801498823,5.393146196462949e-07,9.493364694493747e-08,3.705119014780049e-09,5.094962741538577e-10,100,4.4227217590235966e-07,3.0356523735181215e-09
29.617125,3.266577985350266,0.0002777777777777778,quadratic,932.6033468832219,7444.969890996147,1.767701817128886,0.00023565290524024348,5.13076186369837e-06,1.9572160188652167e-05,4.4866154241373904e-07,0,-4.395439548243842e-06,-4.395439548243842e-06,101.03395095635004,2.028010412105889,0.29617125,0.032665779853502656,0.29322624999999997,0.03245849366402421,0.021260370565127737,0.0005375184372793405,3.0862660502961534e-07,5.431120261988618e-08,2.1202769489594356e-09,2.9155391453946446e-10,100,2.5309431328144816e-07,1.737207494509175e-09
29.609625,3.2649628419593077,0.0003343407631280695,quadratic,1232.8467394420684,11758.919970432233,2.118457772653506,0.0001782637692281186,3.881343129282833e-06,1.4804767614712314e-05,3.3939519840480444e-07,0,-2.8134160871792746e-06,-2.8134160871792746e-06,101.03405451947111,2.0280114528357376,0.29609625000000006,0.032649628419593076,0.29217,0.03238504438780345,0.01608280272176821,0.0004066142680295339,1.7661234947439228e-07,3.1086324712675564e-08,1.213312592088506e-09,1.6682375186352142e-10,100,1.4483437805497636e-07,9.941314479628713e-10
29.597875,3.263076843161221,0.0004550379198266522,quadratic,1629.7508346206469,18081.438528149993,2.507358962269245,0.00013485053299655932,2.936172209234895e-06,1.1198078514244489e-05,2.5675983014765986e-07,0,-1.5683709541749148e-06,-1.5683709541749148e-06,101.03413286814995,2.0280122406477963,0.29597875,0.03263076843161221,0.29076750000000007,0.03226741303157103,0.012166106862555093,0.00030758890863328284,1.0106566806001377e-07,1.7788712114066154e-08,6.943148932451381e-10,9.545289516284726e-11,100,8.288100181055763e-08,5.689179308339541e-10
29.583625,3.262132256573145,0.0005596540320529127,quadratic,2154.4346900318865,26962.59681402249,2.8934846371104115,0.0001020098354364848,2.2211717804830562e-06,8.469338440425114e-06,1.9417893630034932e-07,0,-1.0258598688108156e-06,-1.0258598688108156e-06,101.03419214461738,2.0280128371376867,0.29583624999999997,0.03262132256573145,0.288935,0.03206424449445207,0.009203237637794187,0.00023267953180397218,5.783465430539051e-08,1.0180405525503313e-08,3.9731479657563757e-10,5.461614269023673e-11,100,4.74286477796118e-08,3.255851029571751e-10
29.569375,3.261431757583623,0.0007195160776822642,quadratic,2848.035868435805,37777.900903103815,3.1053097185123844,7.716674176929914e-05,1.6802534633030003e-06,6.404599939153093e-06,1.4682702983309867e-07,0,-0.0010757642489162523,-0.0010757642489162523,101.03423699641102,2.028013288352919,0.29569375000000003,0.03261431757583623,0.2865,0.031904545130749,0.006961916640803882,0.00017601383632092862,3.309580018652264e-08,5.826055858164095e-09,2.2735718983699584e-10,3.125220927290955e-11,100,2.7141094151232943e-08,1.8633828945639604e-10
